"gene","module_name"
"ACAD10","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"ACAD11","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"ACOT11","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"ACOT12","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"ACOT13","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"ACOT7","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"ACOT8","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"ACOT9","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"ACOX1","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"ACSBG1","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"ACSBG2","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"ACSF2","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"ACSF3","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"ACSL1","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"ACSL3","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"ACSL4","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"ACSL5","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"ACSL6","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"ACSM1","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"ACSM2A","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"ACSM2B","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"ACSM3","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"ACSM4","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"ACSM5","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"ACSS1","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"ACSS2","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"ACSS3","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"ALDH6A1","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"BDH2","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"C10orf129","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"C2orf57","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"C5orf22","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"CCDC13","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"CDYL","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"CHAT","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"CPT1A","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"CPT1B","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"CPT1C","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"CPT2","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"CRAT","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"CROT","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"DECR1","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"DIP2A","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"DIP2B","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"DIP2C","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"EHHADH","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"ELOVL6","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"ENOSF1","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"EPHX4","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"FAM63A","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"FAM63B","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"FASN","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"GLYAT","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"HACL1","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"HMGCL","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"HMGCS1","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"HMGCS2","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"HSD17B4","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"HSDL2","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"MCCC1","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"MCCC2","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"MCEE","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"MLYCD","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"MMAA","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"MS4A8B","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"MUT","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"NCEH1","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"OLAH","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"OXCT1","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"PCCA","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"PCCB","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"PCTP","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"PHYH","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"PPT1","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"SCP2","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"SCP2D1","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"SLC25A20","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"SLC25A29","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"SLC25A45","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"SLC25A48","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"THEM5","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"TIMMDC1","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"UBIAD1","<a href=""./htmls/PPI-STRING_Consensus_mod66.html"">PPI-STRING_Consensus_mod66<a>"
"ARRDC1","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"ARRDC2","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"ARRDC3","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"ARRDC4","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"ARRDC5","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"ATL3","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"BAG3","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"CLCN5","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"CPQ","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"DOPEY1","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"DOPEY2","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"DTX4","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"ERMP1","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"ERV3-1","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"FAM189A2","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"FNIP2","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"HECTD1","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"HECTD2","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"HECTD3","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"HECW2","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"HERC3","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"HERC4","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"HERC6","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"ITCH","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"KIAA0317","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"KIAA1109","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"LITAF","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"LYNX1","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"MAGI1","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"MAGI3","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"MAGIX","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"MEIOB","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"MGRN1","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"MLANA","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"NAALAD2","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"NAALADL1","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"NAALADL2","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"NDFIP1","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"NDFIP2","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"NEDD4","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"NEDD4L","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"PIK3IP1","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"PRRG2","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"SCAMP3","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"SLC11A1","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"SLCO4C1","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"SMURF2","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"SPG20","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"STAM","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"STAM2","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"TAAR2","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"TAMM41","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"TFR2","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"TRIP12","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"TXNIP","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"UBE3A","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"UBE3C","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"UBR1","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"USP2","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"USP21","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"USP24","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"USP25","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"USP26","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"USP28","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"USP29","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"USP37","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"USP40","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"USP43","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"USP48","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"USP5","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"USP50","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"USP9Y","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"WBP1","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"WBP2","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"WBP2NL","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"WWC1","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"WWC2","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"WWOX","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"WWP1","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"WWP2","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"YAP1","<a href=""./htmls/PPI-STRING_Consensus_mod67.html"">PPI-STRING_Consensus_mod67<a>"
"CELSR2","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"DKK1","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"FZD1","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"FZD2","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"FZD3","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"FZD4","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"FZD5","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"FZD6","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"FZD7","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"FZD8","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"LRP5","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"LRP6","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"RYK","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"SFRP1","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"SFRP2","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"SFRP4","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"SFRP5","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"WIF1","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"WLS","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"WNT10A","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"WNT11","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"WNT16","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"WNT2","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"WNT2B","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"WNT3","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"WNT3A","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"WNT4","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"WNT5A","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"WNT5B","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"WNT6","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"WNT7A","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"WNT7B","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"WNT8A","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"WNT8B","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"WNT9A","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"WNT9B","<a href=""./htmls/PPI-STRING_Consensus_mod68.html"">PPI-STRING_Consensus_mod68<a>"
"AKAP10","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"APBA2","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"BTBD3","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"C10orf137","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"C11orf35","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"C20orf118","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"C20orf141","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"C5orf55","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"CASS4","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"CCDC107","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"CDC42BPA","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"CDH23","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"CLRN3","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"CSNK2A1","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"CTAG2","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"CTNNAL1","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"DCHS1","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"DCLK1","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"DEFA1B","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"DSG3","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"DSP","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"ELTD1","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"EOGT","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"EPHA10","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"EPPIN-WFDC6","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"FAM111B","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"FAM9A","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"FAT1","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"FAT3","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"FHOD3","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"FIS1","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"HCFC2","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"HIP1","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"HIP1R","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"IFLTD1","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"IQCF5","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"KIAA0100","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"KIAA1958","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"LHFPL3","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"MCF2L2","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"MEX3D","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
"NARF","<a href=""./htmls/PPI-STRING_Consensus_mod69.html"">PPI-STRING_Consensus_mod69<a>"
